r,method,parameter,Estimate,Std. Error,t value,Pr(>|t|)
Central Asia Extended,NM,delta_1,0.5760578386229489,0.3454545411377361,1.6675358694829518,0.09540789814906807
Central Asia Extended,NM,delta,0.49365101980241033,0.43252675379132083,1.1413190409039526,0.2537371812545858
Central Asia Extended,NM,rho_1,-0.08999999999999997,0.5501671457139556,-0.16358664944124637,0.8700565553181542
Central Asia Extended,NM,rho,15,16.17832491115512,0.9271664453751542,0.35384012162440004
Central Asia Extended,NM,nu,1.0536014489713776,0.490372821105753,2.148572277304414,0.03166832123494822
Chile,NM,gamma,0.012095144581758234,0.08174517115528396,0.14796157877976884,0.8823730901174832
Chile,NM,lambda,0.002180871411496592,0.003344273666540703,0.652121096821742,0.5143230554079959
Chile,NM,delta_1,0.19125142801482847,0.1675890828623324,1.1411926406443416,0.25378976619296306
Chile,NM,delta,0.5861766034064969,0.43315852259613424,1.353261156892976,0.17597221365514518
Chile,NM,rho_1,0.6100000000000001,3.3866037646412592,0.18012145570995577,0.8570572188607769
Chile,NM,rho,16,52.61182994693742,0.3041141130452425,0.7610409550988904
Chile,NM,nu,1.2122378362767985,0.18350659429270183,6.605963349432669,3.94940596474955e-11
China,NM,gamma,0.026929697979155835,0.8114938418155904,0.03318533868218255,0.9735267897204669
China,NM,lambda,0.0018402877331968684,0.01489320267787774,0.12356561399183931,0.9016592198384061
China,NM,delta_1,-0.0014700283412417523,0.11195726171204462,-0.013130263448410182,0.9895238665370057
China,NM,delta,-3.474659817820731,5.912529713857992,-0.5876773540227126,0.556748878709543
China,NM,rho_1,0.010000000000000009,34.2260824359117,2.9217483533866307e-4,0.9997668782131449
China,NM,rho,0.51,1.4216797574821929,0.35873057720341633,0.7197966515463565
China,NM,nu,0.6290791228921311,0.9444222047663123,0.6660994624197663,0.5053475281291866
Eastern Africa,NM,gamma,0.01757589615375,0.12257266285816949,0.14339164821839034,0.8859808785719525
Eastern Africa,NM,lambda,0.0019820400859173757,0.0034490090725277623,0.5746694323609731,0.5655148844111237
Eastern Africa,NM,delta_1,0.5363598908840892,0.46829087929787716,1.1453562616642672,0.2520616087708779
Eastern Africa,NM,delta,0.5158995145177914,7.320371114815193,0.07047450278493368,0.9438159939099805
Eastern Africa,NM,rho_1,0.41000000000000014,12.958419169420312,0.03163966180130452,0.9747594136680089
Eastern Africa,NM,rho,100,2210.8714588738294,0.04523103303841005,0.9639231587676964
Eastern Africa,NM,nu,1.033631812048418,0.7070451732478163,1.461903498047266,0.14376765628266464
EU27,NM,gamma,0.014505015953980242,0.5929066441339167,0.02446424930044142,0.9804823000998811
EU27,NM,lambda,0.002093094299948337,0.02021561607641928,0.10353848688241805,0.9175356055036007
EU27,NM,delta_1,0.25021613594792463,0.14011209818282405,1.7858281989427658,0.07412707941728745
EU27,NM,delta,0.62121524960096,1.671209128482473,0.3717160461928838,0.7101042766118062
EU27,NM,rho_1,-0.99,0.7070469189088651,-1.4001899640943152,0.16145644034677276
EU27,NM,rho,56,458.43337672470824,0.12215515458340702,0.9027761418538854
EU27,NM,nu,1.3454795459172013,0.795318885508943,1.6917485180251914,0.09069393330760024
India,NM,gamma,0.004689607231406417,0.09223302197005064,0.05084520848649195,0.9594488662800433
India,NM,lambda,0.002670915059616895,0.009722844536291408,0.27470510812421817,0.7835428063811922
India,NM,delta_1,0.18551545529341407,0.10238102425706322,1.812010151682141,0.06998462792997165
India,NM,delta,0.7222647159798916,0.08477873363439298,8.51940911378374,1.603694010361196e-17
India,NM,rho_1,-0.18999999999999995,0.43234424175835806,-0.4394646248259576,0.6603249090285364
India,NM,rho,-0.99,1.8865133341722593,-0.5247776318710091,0.5997377828400225
India,NM,nu,2.0511204354651187,0.4882859353115678,4.200654344377808,2.6614465807569457e-5
Japan,NM,gamma,5.425877726620068e-5,1.7786246715009997e-4,0.3050602981932728,0.7603202282629062
Japan,NM,lambda,0.004861061206371194,0.0016251729231977357,2.9911039846802483,0.002779708205408745
