r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime
Central America,Newton,0.023110639581570162,0.9842191545517679,0.9768547600092595,2,TRUE,,1.0231055879544364,0.9526776165302404,-2.8643121867340628e-5,0.9972583988611569,0.5172453904120252,0.38404293071193557,0.5526948521025673,0.003054197176467442,1.0285543116345595,0.0024167398829158296,22,5,0.043478260869565216,0.16666666666666666,-144.76799709592152,-136.81953758441747,-137.30133042925485,-140.76799709592152,-130.54854915255916,-126.92184324976768,286.12071204185486
Central America,L-BFGS-B,0.002004952892030648,0.9986309400218697,0.9979920453654089,62,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9392554031507059,0.9253366366112006,2.9478022247470963e-5,0.9955431150303523,0.12456218695692767,0.02737070250530729,0.8744124936517828,9.088711307104382e-29,1.428207766507628,3.738202727469746e-9,2.8100000000000005,-0.56,0.2624671916010498,2.272727272727273,-200.99546538253261,-193.04700587102857,-193.52879871586595,-196.99546538253261,-186.77601743917026,-183.14931153637878,289.74013805389404
Central America,L-BFGS-B,0.002004952892030648,0.9986309400218697,0.9979920453654089,62,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9392554031507059,0.9253366366112006,2.9478022247470963e-5,0.9955431150303523,0.12456218695692767,0.02737070250530729,0.8744124936517828,9.088711307104382e-29,1.428207766507628,3.738202727469746e-9,2.8100000000000005,-0.56,0.2624671916010498,2.272727272727273,-200.99546538253261,-193.04700587102857,-193.52879871586595,-196.99546538253261,-186.77601743917026,-183.14931153637878,289.74013805389404
Central Asia Extended,LM,0.0034581092978909693,0.9990610771372448,0.9986229131346257,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,1.4746254978714245e-25,0.8709934131152103,0.028270394475540795,1.7153284578893235e-20,0.00924624191325548,0.6561759713140647,1.0626520197418015,1.0663657417138534e-13,0.4193388945192584,2.5501719609614224e-56,9.5,4.5,0.09523809523809523,0.18181818181818182,-188.45813252055663,-180.5096730090526,-180.99146585388996,-184.45813252055663,-174.23868457719428,-170.6119786744028,16903.471865177155
Central Asia Extended,NM,0.013422212201275902,0.9963556901130289,0.9946550121657758,137,TRUE,,0.017677559568035656,0.9662492700092831,0.002000797094251954,0.8640534792754464,0.5380584714012914,0.06471905773801413,0.5155474767681476,0.3616630010280686,1.029852998340764,0.060982819565934446,0.040000000000000036,24,0.9615384615384615,0.04,-157.26578626683732,-149.31732675533328,-149.79911960017066,-153.26578626683732,-143.04633832347497,-139.41963242068348,669.7036910057068
Central Asia Extended,Nelder-Mead,0.013422212201275902,0.9963556901130289,0.9946550121657758,137,TRUE,,0.017677559568035656,0.9662492700092831,0.002000797094251954,0.8640534792754464,0.5380584714012914,0.06471905773801413,0.5155474767681476,0.3616630010280686,1.029852998340764,0.060982819565934446,0.040000000000000036,24,0.9615384615384615,0.04,-157.26578626683732,-149.31732675533328,-149.79911960017066,-153.26578626683732,-143.04633832347497,-139.41963242068348,675.897537946701
Central Asia Extended,PORT,0.003778584611731023,0.9989740638090956,0.9984952935866735,2353,FALSE,false convergence (8),2.8857502861705715e-23,0.8635232499607842,0.02565978533247228,4.970441949882123e-19,0.006028553905966116,0.6632197877847944,0.9425989077139575,8.555652245970966e-15,0.4604596164305431,4.957394783640457e-8,12,-0.34,0.07692307692307693,1.5151515151515154,-186.41969992505344,-178.4712404135494,-178.95303325838677,-182.41969992505344,-172.20025198169108,-168.5735460788996,4682.313807964325
Central Asia Extended,Newton,0.014887560531627977,0.9959578284693537,0.994071481755052,2,TRUE,,1.0593891862574314,0.9644134668931725,-2.726296752323392e-5,0.9980371329003983,0.5388190551504909,0.05576829166223332,0.4987766470405891,0.5410302400029068,1.0223603342391088,0.06353254759902134,0.14,40,0.8771929824561403,0.024390243902439025,-154.88264036894017,-146.93418085743613,-147.4159737022735,-150.88264036894017,-140.66319242557782,-137.03648652278633,179.90499091148376
Central Asia Extended,L-BFGS-B,0.014183131563761438,0.9961490903428636,0.9943519991695332,26,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9935590910670704,0.9656858696928726,6.972920011777566e-6,0.9995159342703716,0.5520958147806734,0.06666650983136085,0.5283290531733896,0.39735381068784936,1.0469645336480446,0.0659648535975748,0.020000000000000018,28,0.9803921568627451,0.034482758620689655,-155.99751155310798,-148.04905204160394,-148.53084488644132,-151.99751155310798,-141.77806360974563,-138.15135770695414,177.28302311897278
Central Asia Extended,L-BFGS-B,0.014183131563761438,0.9961490903428636,0.9943519991695332,26,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9935590910670704,0.9656858696928726,6.972920011777566e-6,0.9995159342703716,0.5520958147806734,0.06666650983136085,0.5283290531733896,0.39735381068784936,1.0469645336480446,0.0659648535975748,0.020000000000000018,28,0.9803921568627451,0.034482758620689655,-155.99751155310798,-148.04905204160394,-148.53084488644132,-151.99751155310798,-141.77806360974563,-138.15135770695414,177.28302311897278
