rho1,rho,rss,convergence,r,method
12,2,0.024825283937633315,TRUE,Argentina,NM
22,2,0.02833364075800751,TRUE,Argentina,NM
32,2,0.02317320185613524,TRUE,Argentina,NM
42,2,0.022331133779154584,TRUE,Argentina,NM
52,2,0.02515342423475031,TRUE,Argentina,NM
62,2,0.024798520451023223,TRUE,Argentina,NM
72,2,0.02429438641038526,TRUE,Argentina,NM
82,2,0.030284325302222442,TRUE,Argentina,NM
92,2,0.026135469853164874,TRUE,Argentina,NM
-0.99,12,0.019380856196648505,TRUE,Argentina,NM
-0.74,12,0.02684677447682794,TRUE,Argentina,NM
-0.49,12,0.03766721507249924,TRUE,Argentina,NM
-0.24,12,0.015520393430789939,TRUE,Argentina,NM
0.010000000000000009,12,0.01798346160645282,TRUE,Argentina,NM
0.26,12,0.02072077332917745,TRUE,Argentina,NM
0.51,12,0.023582754677707037,TRUE,Argentina,NM
0.76,12,0.025247444474328345,TRUE,Argentina,NM
2,12,0.03571801363944648,TRUE,Argentina,NM
12,12,0.03182513869180407,TRUE,Argentina,NM
22,12,0.0313917639067687,TRUE,Argentina,NM
32,12,0.0316340208530205,TRUE,Argentina,NM
42,12,0.03154259528832184,TRUE,Argentina,NM
52,12,0.03159089786388773,TRUE,Argentina,NM
62,12,0.03143478754441393,TRUE,Argentina,NM
72,12,0.03134461144577367,TRUE,Argentina,NM
82,12,0.0314950572674089,TRUE,Argentina,NM
92,12,0.03169535090300148,TRUE,Argentina,NM
-0.99,22,0.023722997287804956,TRUE,Argentina,NM
-0.74,22,0.01428722458677655,TRUE,Argentina,NM
-0.49,22,0.015571835993483402,TRUE,Argentina,NM
-0.24,22,0.06244217578631271,TRUE,Argentina,NM
0.010000000000000009,22,0.08076658281999237,TRUE,Argentina,NM
0.26,22,0.020722794474622396,TRUE,Argentina,NM
0.51,22,0.12509179086503436,TRUE,Argentina,NM
0.76,22,0.026141946381821296,TRUE,Argentina,NM
2,22,0.04108041608124936,TRUE,Argentina,NM
12,22,0.030472072286071742,TRUE,Argentina,NM
22,22,0.030985342159403056,TRUE,Argentina,NM
32,22,0.031150208145594,TRUE,Argentina,NM
42,22,0.03184487565308343,TRUE,Argentina,NM
52,22,0.02834787594476325,TRUE,Argentina,NM
62,22,0.031102674065117214,TRUE,Argentina,NM
72,22,0.029781074566412952,TRUE,Argentina,NM
82,22,0.03354046818339215,TRUE,Argentina,NM
92,22,0.032761115667011266,TRUE,Argentina,NM
-0.99,32,0.014410016860991472,TRUE,Argentina,NM
-0.74,32,0.03792229590504536,TRUE,Argentina,NM
-0.49,32,0.05034474791047292,TRUE,Argentina,NM
-0.24,32,0.017810540917985698,TRUE,Argentina,NM
0.010000000000000009,32,0.0843897380153817,TRUE,Argentina,NM
0.26,32,0.02353998795009217,TRUE,Argentina,NM
0.51,32,0.024458339294458297,TRUE,Argentina,NM
0.76,32,0.02677579487999091,TRUE,Argentina,NM
2,32,0.04758532033796584,TRUE,Argentina,NM
12,32,0.03415718310167774,TRUE,Argentina,NM
22,32,0.032151357318810136,TRUE,Argentina,NM
32,32,0.029833892157056518,TRUE,Argentina,NM
42,32,0.03355848091234557,TRUE,Argentina,NM
52,32,0.0336828496529097,TRUE,Argentina,NM
62,32,0.03391307293447392,TRUE,Argentina,NM
72,32,0.03188972383536679,TRUE,Argentina,NM
82,32,0.03269891296946863,TRUE,Argentina,NM
92,32,0.03227534931852575,TRUE,Argentina,NM
-0.99,42,0.029823719282533665,TRUE,Argentina,NM
-0.74,42,0.039216378588563056,TRUE,Argentina,NM
-0.49,42,0.05167317874575337,TRUE,Argentina,NM
-0.24,42,0.01905524667309706,TRUE,Argentina,NM
0.010000000000000009,42,0.0202866350934519,TRUE,Argentina,NM
0.26,42,0.10405601380678427,TRUE,Argentina,NM
0.51,42,0.02455306614378533,TRUE,Argentina,NM
0.76,42,0.032450610181753346,TRUE,Argentina,NM
2,42,0.03231379719647437,TRUE,Argentina,NM
12,42,0.035362786844817036,TRUE,Argentina,NM
22,42,0.03133740664426855,TRUE,Argentina,NM
32,42,0.03203383249424273,TRUE,Argentina,NM
42,42,0.03173408032608517,TRUE,Argentina,NM
52,42,0.03242961307025312,TRUE,Argentina,NM
62,42,0.03231487864508514,TRUE,Argentina,NM
72,42,0.03154485294003641,TRUE,Argentina,NM
82,42,0.03133615468013523,TRUE,Argentina,NM
92,42,0.03165227860803716,TRUE,Argentina,NM
-0.99,52,0.030487524754614276,TRUE,Argentina,NM
-0.74,52,0.039912293144648184,TRUE,Argentina,NM
-0.49,52,0.05241480498452508,TRUE,Argentina,NM
-0.24,52,0.018734958973141546,TRUE,Argentina,NM
0.010000000000000009,52,0.020515871284927205,TRUE,Argentina,NM
0.26,52,0.022449166630126572,TRUE,Argentina,NM
0.51,52,0.024666901254987023,TRUE,Argentina,NM
0.76,52,0.027252717757565114,TRUE,Argentina,NM
2,52,0.043543665032505015,TRUE,Argentina,NM
12,52,0.030156390113286836,TRUE,Argentina,NM
22,52,0.031193423649577157,TRUE,Argentina,NM
32,52,0.03138949335830154,TRUE,Argentina,NM
42,52,0.031606888389830196,TRUE,Argentina,NM
52,52,0.031278327160311425,TRUE,Argentina,NM
62,52,0.03125609378752488,TRUE,Argentina,NM
72,52,0.031971770684533773,TRUE,Argentina,NM
82,52,0.03217442117751006,TRUE,Argentina,NM
92,52,0.03211266350861721,TRUE,Argentina,NM
-0.99,62,0.030907872703338113,TRUE,Argentina,NM
-0.74,62,0.04032943059522959,TRUE,Argentina,NM
-0.49,62,0.05287426023148288,TRUE,Argentina,NM
-0.24,62,0.0662791496476096,TRUE,Argentina,NM
0.010000000000000009,62,0.021072938735250967,TRUE,Argentina,NM
0.26,62,0.027625038158086698,TRUE,Argentina,NM
0.51,62,0.0249864370606628,TRUE,Argentina,NM
0.76,62,0.02655075864411951,TRUE,Argentina,NM
2,62,0.041357487300985166,TRUE,Argentina,NM
12,62,0.03145390408084422,TRUE,Argentina,NM
22,62,0.036993980937499664,TRUE,Argentina,NM
32,62,0.03313101195165,TRUE,Argentina,NM
42,62,0.03123658711664689,TRUE,Argentina,NM
52,62,0.03168418083376235,TRUE,Argentina,NM
62,62,0.03198846017332824,TRUE,Argentina,NM
72,62,0.03186705655542665,TRUE,Argentina,NM
82,62,0.03206885164861496,TRUE,Argentina,NM
92,62,0.031764174402365064,TRUE,Argentina,NM
-0.99,72,0.031210415446310074,TRUE,Argentina,NM
-0.74,72,0.04061085625827749,TRUE,Argentina,NM
-0.49,72,0.01763404656329997,TRUE,Argentina,NM
-0.24,72,0.01890948229219407,TRUE,Argentina,NM
0.010000000000000009,72,0.02096689239357154,TRUE,Argentina,NM
0.26,72,0.025426251079198128,TRUE,Argentina,NM
0.51,72,0.024876856264941002,TRUE,Argentina,NM
0.76,72,0.025381661068226705,TRUE,Argentina,NM
2,72,0.049227081422399996,TRUE,Argentina,NM
12,72,0.030028540913520918,TRUE,Argentina,NM
22,72,0.030381183168986012,TRUE,Argentina,NM
32,72,0.03010978750941564,TRUE,Argentina,NM
42,72,0.031271550965712935,TRUE,Argentina,NM
52,72,0.03188190426050148,TRUE,Argentina,NM
62,72,0.03231608766220067,TRUE,Argentina,NM
72,72,0.03156487278281567,TRUE,Argentina,NM
82,72,0.031988791943034306,TRUE,Argentina,NM
92,72,0.03203876299570727,TRUE,Argentina,NM
-0.99,82,0.03140774567416434,TRUE,Argentina,NM
-0.74,82,0.04087104197597306,TRUE,Argentina,NM
-0.49,82,0.05146155247094798,TRUE,Argentina,NM
-0.24,82,0.01894822902233198,TRUE,Argentina,NM
0.010000000000000009,82,0.021100678699471444,TRUE,Argentina,NM
0.26,82,0.02267225658178419,TRUE,Argentina,NM
0.51,82,0.025795232945940733,TRUE,Argentina,NM
0.76,82,0.031260057867833854,TRUE,Argentina,NM
2,82,0.03310174755906184,TRUE,Argentina,NM
12,82,0.029942481536170632,TRUE,Argentina,NM
22,82,0.03497470956138081,TRUE,Argentina,NM
32,82,0.031182467622194683,TRUE,Argentina,NM
42,82,0.03221674497461395,TRUE,Argentina,NM
52,82,0.03172370460365226,TRUE,Argentina,NM
62,82,0.031437764627032704,TRUE,Argentina,NM
72,82,0.031681657702211666,TRUE,Argentina,NM
82,82,0.03251476924979737,TRUE,Argentina,NM
92,82,0.03166982685085544,TRUE,Argentina,NM
-0.99,92,0.03156232352816722,TRUE,Argentina,NM
-0.74,92,0.041046467020597985,TRUE,Argentina,NM
-0.49,92,0.01854663334424893,TRUE,Argentina,NM
-0.24,92,0.019000096362433053,TRUE,Argentina,NM
0.010000000000000009,92,0.08523924143168714,TRUE,Argentina,NM
0.26,92,0.10622193282373932,TRUE,Argentina,NM
0.51,92,0.02628522512874618,TRUE,Argentina,NM
0.76,92,0.03182511953523914,TRUE,Argentina,NM
2,92,0.04380921013778258,TRUE,Argentina,NM
12,92,0.030030802085836097,TRUE,Argentina,NM
22,92,0.03423796433948172,TRUE,Argentina,NM
32,92,0.032790761223677495,TRUE,Argentina,NM
42,92,0.031678125880583004,TRUE,Argentina,NM
52,92,0.031538690228881144,TRUE,Argentina,NM
62,92,0.03150877251973789,TRUE,Argentina,NM
72,92,0.03247005929633145,TRUE,Argentina,NM
82,92,0.031604513264816246,TRUE,Argentina,NM
92,92,0.03259934890359012,TRUE,Argentina,NM
-0.99,-0.99,0.014317526046015371,TRUE,Argentina,Nelder-Mead
-0.74,-0.99,0.012513621250066616,TRUE,Argentina,Nelder-Mead
-0.49,-0.99,0.011209884361373025,TRUE,Argentina,Nelder-Mead
-0.24,-0.99,0.010450356630615621,TRUE,Argentina,Nelder-Mead
0.010000000000000009,-0.99,0.010317018314206528,TRUE,Argentina,Nelder-Mead
0.26,-0.99,0.01055774244905208,TRUE,Argentina,Nelder-Mead
0.51,-0.99,0.011264937487609915,TRUE,Argentina,Nelder-Mead
0.76,-0.99,0.012374373687704006,TRUE,Argentina,Nelder-Mead
2,-0.99,0.02099546389411249,TRUE,Argentina,Nelder-Mead
12,-0.99,0.012114795447530753,TRUE,Argentina,Nelder-Mead
22,-0.99,0.061661069390208705,TRUE,Argentina,Nelder-Mead
32,-0.99,0.06368345782678542,TRUE,Argentina,Nelder-Mead
42,-0.99,0.017827863455686554,TRUE,Argentina,Nelder-Mead
52,-0.99,0.015162387707759182,TRUE,Argentina,Nelder-Mead
62,-0.99,0.06514038373633331,TRUE,Argentina,Nelder-Mead
72,-0.99,0.06524775419749236,TRUE,Argentina,Nelder-Mead
82,-0.99,0.06535152257895792,TRUE,Argentina,Nelder-Mead
92,-0.99,0.0654138108583673,TRUE,Argentina,Nelder-Mead
-0.99,-0.74,0.01360650474776742,TRUE,Argentina,Nelder-Mead
-0.74,-0.74,0.011878290980360948,TRUE,Argentina,Nelder-Mead
-0.49,-0.74,0.010704132814699481,TRUE,Argentina,Nelder-Mead
-0.24,-0.74,0.010130084545663396,TRUE,Argentina,Nelder-Mead
0.010000000000000009,-0.74,0.010231421921304377,TRUE,Argentina,Nelder-Mead
0.26,-0.74,0.010781746748157028,TRUE,Argentina,Nelder-Mead
0.51,-0.74,0.011878105734901124,TRUE,Argentina,Nelder-Mead
0.76,-0.74,0.013433802904484383,TRUE,Argentina,Nelder-Mead
2,-0.74,0.024838020747881683,TRUE,Argentina,Nelder-Mead
12,-0.74,0.012622842823816796,TRUE,Argentina,Nelder-Mead
22,-0.74,0.016876769611066506,TRUE,Argentina,Nelder-Mead
32,-0.74,0.012540309531981946,TRUE,Argentina,Nelder-Mead
42,-0.74,0.07975323762710305,TRUE,Argentina,Nelder-Mead
52,-0.74,0.08033442549357452,TRUE,Argentina,Nelder-Mead
62,-0.74,0.012518793100329443,TRUE,Argentina,Nelder-Mead
72,-0.74,0.0808502811778926,TRUE,Argentina,Nelder-Mead
82,-0.74,0.080977928620382,TRUE,Argentina,Nelder-Mead
92,-0.74,0.012797364702734761,TRUE,Argentina,Nelder-Mead
-0.99,-0.49,0.012958656071561882,TRUE,Argentina,Nelder-Mead
-0.74,-0.49,0.011307633749429299,TRUE,Argentina,Nelder-Mead
-0.49,-0.49,0.010275974910512704,TRUE,Argentina,Nelder-Mead
-0.24,-0.49,0.010031380632743723,TRUE,Argentina,Nelder-Mead
0.010000000000000009,-0.49,0.01026998482601275,TRUE,Argentina,Nelder-Mead
0.26,-0.49,0.01119004812839171,TRUE,Argentina,Nelder-Mead
0.51,-0.49,0.012727777962803125,TRUE,Argentina,Nelder-Mead
0.76,-0.49,0.01474960505742768,TRUE,Argentina,Nelder-Mead
2,-0.49,0.02984842010881595,TRUE,Argentina,Nelder-Mead
12,-0.49,0.013575750324726982,TRUE,Argentina,Nelder-Mead
22,-0.49,0.013689930573799731,TRUE,Argentina,Nelder-Mead
32,-0.49,0.09622266437405066,TRUE,Argentina,Nelder-Mead
42,-0.49,0.01267666202088436,TRUE,Argentina,Nelder-Mead
52,-0.49,0.012933634640192636,TRUE,Argentina,Nelder-Mead
62,-0.49,0.012961553593373752,TRUE,Argentina,Nelder-Mead
72,-0.49,0.013082416895683924,TRUE,Argentina,Nelder-Mead
82,-0.49,0.012629580634330667,TRUE,Argentina,Nelder-Mead
92,-0.49,0.013066497030475436,TRUE,Argentina,Nelder-Mead
-0.99,-0.24,0.012348185092658111,TRUE,Argentina,Nelder-Mead
-0.74,-0.24,0.010796101099424044,TRUE,Argentina,Nelder-Mead
-0.49,-0.24,0.010099601507598139,TRUE,Argentina,Nelder-Mead
-0.24,-0.24,0.00987682367727214,TRUE,Argentina,Nelder-Mead
0.010000000000000009,-0.24,0.01045451121214737,TRUE,Argentina,Nelder-Mead
0.26,-0.24,0.0117793081976559,TRUE,Argentina,Nelder-Mead
0.51,-0.24,0.013767150917466182,TRUE,Argentina,Nelder-Mead
0.76,-0.24,0.01640723481317261,TRUE,Argentina,Nelder-Mead
2,-0.24,0.014514348122789067,TRUE,Argentina,Nelder-Mead
12,-0.24,0.10100185558344968,TRUE,Argentina,Nelder-Mead
22,-0.24,0.013316090812638098,TRUE,Argentina,Nelder-Mead
32,-0.24,0.013112217957371558,TRUE,Argentina,Nelder-Mead
42,-0.24,0.01406678461521,TRUE,Argentina,Nelder-Mead
52,-0.24,0.016498994753784402,TRUE,Argentina,Nelder-Mead
62,-0.24,0.013450100324389562,TRUE,Argentina,Nelder-Mead
72,-0.24,0.013999100919572053,TRUE,Argentina,Nelder-Mead
82,-0.24,0.013418094558939287,TRUE,Argentina,Nelder-Mead
92,-0.24,0.013765970403424818,TRUE,Argentina,Nelder-Mead
-0.99,0.010000000000000009,0.01178220524711971,TRUE,Argentina,Nelder-Mead
-0.74,0.010000000000000009,0.010345583510110123,TRUE,Argentina,Nelder-Mead
-0.49,0.010000000000000009,0.009787448814223604,TRUE,Argentina,Nelder-Mead
-0.24,0.010000000000000009,0.009851904438475934,TRUE,Argentina,Nelder-Mead
0.010000000000000009,0.010000000000000009,0.010774767631410944,TRUE,Argentina,Nelder-Mead
0.26,0.010000000000000009,0.012526022608859705,TRUE,Argentina,Nelder-Mead
0.51,0.010000000000000009,0.015027806793881056,TRUE,Argentina,Nelder-Mead
0.76,0.010000000000000009,0.01832030127451626,TRUE,Argentina,Nelder-Mead
2,0.010000000000000009,0.04074369716952336,TRUE,Argentina,Nelder-Mead
12,0.010000000000000009,0.12019985440853984,TRUE,Argentina,Nelder-Mead
22,0.010000000000000009,0.014075717993509367,TRUE,Argentina,Nelder-Mead
32,0.010000000000000009,0.014684281492415569,TRUE,Argentina,Nelder-Mead
42,0.010000000000000009,0.015189775165776364,TRUE,Argentina,Nelder-Mead
52,0.010000000000000009,0.015328083580694023,TRUE,Argentina,Nelder-Mead
62,0.010000000000000009,0.014975004023633956,TRUE,Argentina,Nelder-Mead
72,0.010000000000000009,0.014748471037678443,TRUE,Argentina,Nelder-Mead
82,0.010000000000000009,0.01467260528060478,TRUE,Argentina,Nelder-Mead
92,0.010000000000000009,0.016860377747247687,TRUE,Argentina,Nelder-Mead
-0.99,0.26,0.011262321173129319,TRUE,Argentina,Nelder-Mead
-0.74,0.26,0.010177555298681697,TRUE,Argentina,Nelder-Mead
-0.49,0.26,0.009579965429889469,TRUE,Argentina,Nelder-Mead
-0.24,0.26,0.009929343286250877,TRUE,Argentina,Nelder-Mead
0.010000000000000009,0.26,0.011225751786832477,TRUE,Argentina,Nelder-Mead
0.26,0.26,0.01344426939471006,TRUE,Argentina,Nelder-Mead
0.51,0.26,0.01659491740227813,TRUE,Argentina,Nelder-Mead
0.76,0.26,0.020599258240497322,TRUE,Argentina,Nelder-Mead
2,0.26,0.046681719549325144,TRUE,Argentina,Nelder-Mead
12,0.26,0.01577541141525389,TRUE,Argentina,Nelder-Mead
22,0.26,0.015121927905375778,TRUE,Argentina,Nelder-Mead
32,0.26,0.014894654799899567,TRUE,Argentina,Nelder-Mead
42,0.26,0.019306232365630782,TRUE,Argentina,Nelder-Mead
52,0.26,0.014977411631210745,TRUE,Argentina,Nelder-Mead
62,0.26,0.015173469889050545,TRUE,Argentina,Nelder-Mead
72,0.26,0.015145203496947405,TRUE,Argentina,Nelder-Mead
82,0.26,0.01633266069567325,TRUE,Argentina,Nelder-Mead
92,0.26,0.015879497443814956,TRUE,Argentina,Nelder-Mead
-0.99,0.51,0.01109172977964679,TRUE,Argentina,Nelder-Mead
-0.74,0.51,0.009800115746881534,TRUE,Argentina,Nelder-Mead
-0.49,0.51,0.00945169851213745,TRUE,Argentina,Nelder-Mead
-0.24,0.51,0.010109602284169121,TRUE,Argentina,Nelder-Mead
0.010000000000000009,0.51,0.011795016850651017,TRUE,Argentina,Nelder-Mead
0.26,0.51,0.014566811673089396,TRUE,Argentina,Nelder-Mead
0.51,0.51,0.018409138441516912,TRUE,Argentina,Nelder-Mead
0.76,0.51,0.02327890908499263,TRUE,Argentina,Nelder-Mead
2,0.51,0.0534655541680697,TRUE,Argentina,Nelder-Mead
12,0.51,0.016743629551353455,TRUE,Argentina,Nelder-Mead
22,0.51,0.01824882618709394,TRUE,Argentina,Nelder-Mead
32,0.51,0.016216226569017063,TRUE,Argentina,Nelder-Mead
42,0.51,0.01864492593811738,TRUE,Argentina,Nelder-Mead
52,0.51,0.016741744236148267,TRUE,Argentina,Nelder-Mead
62,0.51,0.021441979619315623,TRUE,Argentina,Nelder-Mead
72,0.51,0.016761362403439162,TRUE,Argentina,Nelder-Mead
82,0.51,0.017201768977234872,TRUE,Argentina,Nelder-Mead
92,0.51,0.01662019402283608,TRUE,Argentina,Nelder-Mead
-0.99,0.76,0.010639658592095444,TRUE,Argentina,Nelder-Mead
-0.74,0.76,0.009514445165788393,TRUE,Argentina,Nelder-Mead
-0.49,0.76,0.009403460314447689,TRUE,Argentina,Nelder-Mead
-0.24,0.76,0.0103823613670721,TRUE,Argentina,Nelder-Mead
0.010000000000000009,0.76,0.012518119719891039,TRUE,Argentina,Nelder-Mead
0.26,0.76,0.015809076489475257,TRUE,Argentina,Nelder-Mead
0.51,0.76,0.020513759204452104,TRUE,Argentina,Nelder-Mead
0.76,0.76,0.026300505892991224,TRUE,Argentina,Nelder-Mead
2,0.76,0.06063832137275721,TRUE,Argentina,Nelder-Mead
12,0.76,0.019320218624971273,TRUE,Argentina,Nelder-Mead
22,0.76,0.01754229217852046,TRUE,Argentina,Nelder-Mead
32,0.76,0.0176170054146935,TRUE,Argentina,Nelder-Mead
42,0.76,0.018055539907482685,TRUE,Argentina,Nelder-Mead
52,0.76,0.01836361264261826,TRUE,Argentina,Nelder-Mead
62,0.76,0.01732282259300693,TRUE,Argentina,Nelder-Mead
72,0.76,0.022899974760618447,TRUE,Argentina,Nelder-Mead
82,0.76,0.01989046374564677,TRUE,Argentina,Nelder-Mead
92,0.76,0.01825953460923395,TRUE,Argentina,Nelder-Mead
-0.99,2,0.00911961966900356,TRUE,Argentina,Nelder-Mead
-0.74,2,0.008955603131752681,TRUE,Argentina,Nelder-Mead
-0.49,2,0.010166476065425431,TRUE,Argentina,Nelder-Mead
-0.24,2,0.01319816911389042,TRUE,Argentina,Nelder-Mead
0.010000000000000009,2,0.01807070191213235,TRUE,Argentina,Nelder-Mead
0.26,2,0.024524051667445503,TRUE,Argentina,Nelder-Mead
0.51,2,0.032545793592217924,TRUE,Argentina,Nelder-Mead
0.76,2,0.041584110815005196,TRUE,Argentina,Nelder-Mead
2,2,0.09898419498148879,TRUE,Argentina,Nelder-Mead
12,2,0.024825283937633315,TRUE,Argentina,Nelder-Mead
22,2,0.02833364075800751,TRUE,Argentina,Nelder-Mead
32,2,0.02317320185613524,TRUE,Argentina,Nelder-Mead
42,2,0.022331133779154584,TRUE,Argentina,Nelder-Mead
52,2,0.02515342423475031,TRUE,Argentina,Nelder-Mead
62,2,0.024798520451023223,TRUE,Argentina,Nelder-Mead
72,2,0.02429438641038526,TRUE,Argentina,Nelder-Mead
82,2,0.030284325302222442,TRUE,Argentina,Nelder-Mead
92,2,0.026135469853164874,TRUE,Argentina,Nelder-Mead
-0.99,12,0.019380856196648505,TRUE,Argentina,Nelder-Mead
-0.74,12,0.02684677447682794,TRUE,Argentina,Nelder-Mead
-0.49,12,0.03766721507249924,TRUE,Argentina,Nelder-Mead
-0.24,12,0.015520393430789939,TRUE,Argentina,Nelder-Mead
0.010000000000000009,12,0.01798346160645282,TRUE,Argentina,Nelder-Mead
0.26,12,0.02072077332917745,TRUE,Argentina,Nelder-Mead
0.51,12,0.023582754677707037,TRUE,Argentina,Nelder-Mead
0.76,12,0.025247444474328345,TRUE,Argentina,Nelder-Mead
2,12,0.03571801363944648,TRUE,Argentina,Nelder-Mead
12,12,0.03182513869180407,TRUE,Argentina,Nelder-Mead
22,12,0.0313917639067687,TRUE,Argentina,Nelder-Mead
32,12,0.0316340208530205,TRUE,Argentina,Nelder-Mead
42,12,0.03154259528832184,TRUE,Argentina,Nelder-Mead
52,12,0.03159089786388773,TRUE,Argentina,Nelder-Mead
62,12,0.03143478754441393,TRUE,Argentina,Nelder-Mead
72,12,0.03134461144577367,TRUE,Argentina,Nelder-Mead
82,12,0.0314950572674089,TRUE,Argentina,Nelder-Mead
92,12,0.03169535090300148,TRUE,Argentina,Nelder-Mead
-0.99,22,0.023722997287804956,TRUE,Argentina,Nelder-Mead
-0.74,22,0.01428722458677655,TRUE,Argentina,Nelder-Mead
-0.49,22,0.015571835993483402,TRUE,Argentina,Nelder-Mead
-0.24,22,0.06244217578631271,TRUE,Argentina,Nelder-Mead
0.010000000000000009,22,0.08076658281999237,TRUE,Argentina,Nelder-Mead
0.26,22,0.020722794474622396,TRUE,Argentina,Nelder-Mead
0.51,22,0.12509179086503436,TRUE,Argentina,Nelder-Mead
0.76,22,0.026141946381821296,TRUE,Argentina,Nelder-Mead
2,22,0.04108041608124936,TRUE,Argentina,Nelder-Mead
12,22,0.030472072286071742,TRUE,Argentina,Nelder-Mead
22,22,0.030985342159403056,TRUE,Argentina,Nelder-Mead
32,22,0.031150208145594,TRUE,Argentina,Nelder-Mead
42,22,0.03184487565308343,TRUE,Argentina,Nelder-Mead
52,22,0.02834787594476325,TRUE,Argentina,Nelder-Mead
62,22,0.031102674065117214,TRUE,Argentina,Nelder-Mead
72,22,0.029781074566412952,TRUE,Argentina,Nelder-Mead
82,22,0.03354046818339215,TRUE,Argentina,Nelder-Mead
92,22,0.032761115667011266,TRUE,Argentina,Nelder-Mead
-0.99,32,0.014410016860991472,TRUE,Argentina,Nelder-Mead
-0.74,32,0.03792229590504536,TRUE,Argentina,Nelder-Mead
-0.49,32,0.05034474791047292,TRUE,Argentina,Nelder-Mead
-0.24,32,0.017810540917985698,TRUE,Argentina,Nelder-Mead
0.010000000000000009,32,0.0843897380153817,TRUE,Argentina,Nelder-Mead
0.26,32,0.02353998795009217,TRUE,Argentina,Nelder-Mead
0.51,32,0.024458339294458297,TRUE,Argentina,Nelder-Mead
0.76,32,0.02677579487999091,TRUE,Argentina,Nelder-Mead
2,32,0.04758532033796584,TRUE,Argentina,Nelder-Mead
12,32,0.03415718310167774,TRUE,Argentina,Nelder-Mead
22,32,0.032151357318810136,TRUE,Argentina,Nelder-Mead
32,32,0.029833892157056518,TRUE,Argentina,Nelder-Mead
42,32,0.03355848091234557,TRUE,Argentina,Nelder-Mead
52,32,0.0336828496529097,TRUE,Argentina,Nelder-Mead
62,32,0.03391307293447392,TRUE,Argentina,Nelder-Mead
72,32,0.03188972383536679,TRUE,Argentina,Nelder-Mead
82,32,0.03269891296946863,TRUE,Argentina,Nelder-Mead
92,32,0.03227534931852575,TRUE,Argentina,Nelder-Mead
-0.99,42,0.029823719282533665,TRUE,Argentina,Nelder-Mead
-0.74,42,0.039216378588563056,TRUE,Argentina,Nelder-Mead
-0.49,42,0.05167317874575337,TRUE,Argentina,Nelder-Mead
-0.24,42,0.01905524667309706,TRUE,Argentina,Nelder-Mead
0.010000000000000009,42,0.0202866350934519,TRUE,Argentina,Nelder-Mead
0.26,42,0.10405601380678427,TRUE,Argentina,Nelder-Mead
0.51,42,0.02455306614378533,TRUE,Argentina,Nelder-Mead
0.76,42,0.032450610181753346,TRUE,Argentina,Nelder-Mead
2,42,0.03231379719647437,TRUE,Argentina,Nelder-Mead
12,42,0.035362786844817036,TRUE,Argentina,Nelder-Mead
22,42,0.03133740664426855,TRUE,Argentina,Nelder-Mead
32,42,0.03203383249424273,TRUE,Argentina,Nelder-Mead
42,42,0.03173408032608517,TRUE,Argentina,Nelder-Mead
52,42,0.03242961307025312,TRUE,Argentina,Nelder-Mead
62,42,0.03231487864508514,TRUE,Argentina,Nelder-Mead
72,42,0.03154485294003641,TRUE,Argentina,Nelder-Mead
82,42,0.03133615468013523,TRUE,Argentina,Nelder-Mead
92,42,0.03165227860803716,TRUE,Argentina,Nelder-Mead
