year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2003,Non-EU Europe,0.7509022791434744,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2004,Non-EU Europe,0.7622235407966585,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2005,Non-EU Europe,0.7737154917245698,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2006,Non-EU Europe,0.7853807053884935,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2007,Non-EU Europe,0.7972217940494649,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2008,Non-EU Europe,0.8092414093532698,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2009,Non-EU Europe,0.8214422429242213,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2010,Non-EU Europe,0.8338270269679341,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2011,Non-EU Europe,0.8463985348831402,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2012,Non-EU Europe,0.8591595818827763,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2013,Non-EU Europe,0.872113025624388,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2014,Non-EU Europe,0.8852617668500852,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2015,Non-EU Europe,0.8986087500361024,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2016,Non-EU Europe,0.9121569640521813,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2017,Non-EU Europe,0.9259094428308956,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2018,Non-EU Europe,0.9398692660470364,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2019,Non-EU Europe,0.9540395598072868,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2020,Non-EU Europe,0.9684234973502447,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2021,Non-EU Europe,0.9830242997570503,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2022,Non-EU Europe,0.9978452366726761,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2000,Northern Africa,0.600262132677386,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2001,Northern Africa,0.61410159546906,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2002,Northern Africa,0.6282601367431715,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2003,Northern Africa,0.6427451130770394,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2004,Northern Africa,0.6575640506589988,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2005,Northern Africa,0.6727246491989132,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2006,Northern Africa,0.6882347859288509,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2007,Northern Africa,0.7041025196959535,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2008,Northern Africa,0.720336095149713,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2009,Northern Africa,0.7369439470257901,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
2010,Northern Africa,0.7539347045285475,1.2067671750066785e-14,0.8632285001220362,0.010752688172043012,99.99999999999991,92,-0.99,9.545163098978905e-21,0.34418959700387003,TRUE
