r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,dAICc,wAICc
Northern Africa,NM,0.02902496407763802,0.9740817837674755,0.9619866161922973,209,TRUE,,0.025481402680148507,0.9094451516058292,0.0017848762273044967,0.6818414015124608,0.5130547577765685,0.10670480934858674,0.6241861500060057,0.7471270790229972,0.9331745283886923,1.382946878062947e-11,-0.74,92,3.846153846153846,0.010752688172043012,-139.5271437141561,-131.57868420265206,-132.06047704748943,-135.5271437141561,-125.30769577079374,-121.68098986800226,10.158244848251343,40.14778327723633,1.3714239026971446e-9
Northern Africa,Nelder-Mead,0.02902496407763802,0.9740817837674755,0.9619866161922973,209,TRUE,,0.025481402680148507,0.9094451516058292,0.0017848762273044967,0.6818414015124608,0.5130547577765685,0.10670480934858674,0.6241861500060057,0.7471270790229972,0.9331745283886923,1.382946878062947e-11,-0.74,92,3.846153846153846,0.010752688172043012,-139.5271437141561,-131.57868420265206,-132.06047704748943,-135.5271437141561,-125.30769577079374,-121.68098986800226,10.40343689918518,40.14778327723633,1.3714239026971446e-9
Northern Africa,PORT,0.0054913732845223,0.9950964073608825,0.9928080641292942,1287,FALSE,false convergence (8),5.091040948833228e-19,0.8399821627431134,0.020825456568535815,1.9610556773228843e-17,0.007500584187513912,0.8699720727874681,0.7740061776569883,0.037427052834824406,0.4323590499609742,0.02080671114301668,12,-0.99,0.07692307692307693,99.99999999999991,-177.821635938713,-169.87317642720896,-170.35496927204633,-173.821635938713,-163.60218799535065,-159.97548209255916,114.15511298179626,1.853291052679424,0.2836057584956461
Northern Africa,Newton,0.03273534261631804,0.9707685533699185,0.9571272116092139,2,TRUE,,0.9316126806605997,0.9231112728958142,-2.881282294741811e-6,0.9995519551171412,0.43031471181161385,0.36433454987744535,0.4872601131038293,0.5520601704043373,0.9960280831092324,0.0013081231009205315,-0.99,12,99.99999999999991,0.07692307692307693,-136.7602662943826,-128.81180678287856,-129.29359962771593,-132.7602662943826,-122.54081835102025,-118.91411244822876,7.157179117202759,42.91466069700982,3.438364520469982e-10
Northern Africa,CG,0.032666779473858376,0.9708297777127669,0.9572170073120582,2234,FALSE,,0.9997516500218079,0.9260919219810633,-3.59050747595984e-5,0.994633972468542,0.4967440851457323,0.23267991369872404,0.5002139398117978,0.5864217131719217,0.9963963538093648,7.143658251327205e-4,-0.99,12,99.99999999999991,0.07692307692307693,-136.8084895875684,-128.86003007606436,-129.34182292090173,-132.8084895875684,-122.58904164420605,-118.96233574141456,234.85004997253418,42.86643740382402,3.5222767159389116e-10
Northern Africa,CG,0.032666779473858376,0.9708297777127669,0.9572170073120582,501,FALSE,,0.9997516500218079,0.9260919219810633,-3.59050747595984e-5,0.994633972468542,0.4967440851457323,0.23267991369872404,0.5002139398117978,0.5864217131719217,0.9963963538093648,7.143658251327205e-4,-0.99,12,99.99999999999991,0.07692307692307693,-136.8084895875684,-128.86003007606436,-129.34182292090173,-132.8084895875684,-122.58904164420605,-118.96233574141456,234.85004997253418,42.86643740382402,3.5222767159389116e-10
Northern Africa,L-BFGS-B,0.03268249401158587,0.9708157452135112,0.9571964263131498,15,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0008198065967222,0.926287863616095,-3.6818521479807116e-5,0.9945120751851476,0.4995837080769619,0.23248981807624133,0.5004103023553851,0.5893479547143265,0.9926051439871137,7.990125418861878e-4,-0.99,12,99.99999999999991,0.07692307692307693,-136.79742796881055,-128.8489684573065,-129.33076130214388,-132.79742796881055,-122.5779800254482,-118.95127412265671,5.274816989898682,42.87749902258187,3.502849448622446e-10
Northern Africa,L-BFGS-B,0.03268249401158587,0.9708157452135112,0.9571964263131498,15,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0008198065967222,0.926287863616095,-3.6818521479807116e-5,0.9945120751851476,0.4995837080769619,0.23248981807624133,0.5004103023553851,0.5893479547143265,0.9926051439871137,7.990125418861878e-4,-0.99,12,99.99999999999991,0.07692307692307693,-136.79742796881055,-128.8489684573065,-129.33076130214388,-132.79742796881055,-122.5779800254482,-118.95127412265671,5.274816989898682,42.87749902258187,3.502849448622446e-10
Peninsular West Asia,LM,0.008426453460506918,0.9939707110496594,0.9911570428728338,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,5.415710412178439e-9,0.9371465684247379,0.00940317219347343,0.1341161138114086,0.14513600128215517,0.16796124796119263,1.0036240014357507,5.077872054810021e-34,0.8559312865764926,2.4368234669261136e-5,-0.99,32,99.99999999999991,0.030303030303030304,-167.97309086764852,-160.02463135614448,-160.50642420098185,-163.97309086764852,-153.75364292428617,-150.12693702149468,172.76176404953003,0,0.5239919238317763
Peninsular West Asia,NM,0.037689527979195205,0.9730324203826023,0.9604475498944833,279,TRUE,,0.02512953098319999,0.9491119025222267,0.0017902860047601676,0.8174555032706895,0.6149006397818471,0.7959697802707976,0.4996694724527839,0.09695104627552026,0.8618583552568883,2.5363534074964027e-5,92,0.26,0.010752688172043012,0.7936507936507936,-133.51894586400252,-125.57048635249848,-126.05227919733585,-129.51894586400252,-119.29949792064016,-115.67279201784868,8.544525146484375,34.454145003646005,1.728630082185767e-8
Peninsular West Asia,Nelder-Mead,0.037689527979195205,0.9730324203826023,0.9604475498944833,279,TRUE,,0.02512953098319999,0.9491119025222267,0.0017902860047601676,0.8174555032706895,0.6149006397818471,0.7959697802707976,0.4996694724527839,0.09695104627552026,0.8618583552568883,2.5363534074964027e-5,92,0.26,0.010752688172043012,0.7936507936507936,-133.51894586400252,-125.57048635249848,-126.05227919733585,-129.51894586400252,-119.29949792064016,-115.67279201784868,8.791710138320923,34.454145003646005,1.728630082185767e-8
Peninsular West Asia,PORT,0.008503384297368312,0.9939156655614474,0.9910763094901228,1091,FALSE,false convergence (8),3.7770898693530505e-11,0.9334901699124794,0.011860501500624456,0.045532378302763854,0.1675431300687139,0.16606885855995304,1,0,0.7665527035243469,2.2165227718047483e-4,-0.99,62,99.99999999999991,0.015873015873015872,-167.76406093457905,-159.815601423075,-160.29739426791238,-163.76406093457905,-153.5446129912167,-149.9179070884252,103.2913749217987,0.20902993306947337,0.4719916549000501
Peninsular West Asia,Newton,0.04925793078843759,0.9647550064554079,0.9483073428012649,2,TRUE,,1.027094389785977,0.9540121403280928,-3.9815742929138006e-5,0.9962992657092212,0.5833730639245416,0.7684518152296638,0.5652845076571457,0.061518272574889274,0.9538600388156054,2.632452770236193e-5,92,-0.99,0.010752688172043012,99.99999999999991,-127.36211950746036,-119.41365999595632,-119.8954528407937,-123.36211950746036,-113.14267156409801,-109.51596566130652,6.878654956817627,40.61097136018816,7.957272119223753e-10
Peninsular West Asia,CG,0.025725904415332526,0.9815926223344319,0.9730025127571668,2237,FALSE,,0.9933893931408607,0.9664691487138969,-2.585582331422791e-5,0.9982480692361388,0.12447036327006121,0.725333786186398,0.3988050575426731,0.10957505096400592,1.0061147292719441,0.00851936064136538,2,0.51,0.3333333333333333,0.6622516556291391,-142.30227430526304,-134.353814793759,-134.83560763859637,-138.30227430526304,-128.0828263619007,-124.4561204591092,243.7814199924469,25.670816562385482,1.396296353554568e-6
Peninsular West Asia,CG,0.025725904415332526,0.9815926223344319,0.9730025127571668,501,FALSE,,0.9933893931408607,0.9664691487138969,-2.585582331422791e-5,0.9982480692361388,0.12447036327006121,0.725333786186398,0.3988050575426731,0.10957505096400592,1.0061147292719441,0.00851936064136538,2,0.51,0.3333333333333333,0.6622516556291391,-142.30227430526304,-134.353814793759,-134.83560763859637,-138.30227430526304,-128.0828263619007,-124.4561204591092,243.7814199924469,25.670816562385482,1.396296353554568e-6
Peninsular West Asia,L-BFGS-B,0.013671091622539513,0.9902180719272716,0.9856531721599984,58,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9747922779611599,0.9618077361589847,-5.4924366194711105e-6,0.9995760792255451,1.0580299499055618e-6,0.9999944766672747,0.9358859555692752,2.4989059148712517e-6,1.0960519201917467,8.773280318442933e-4,0.26,22,0.7936507936507936,0.043478260869565216,-156.84321781647486,-148.89475830497082,-149.3765511498082,-152.84321781647486,-142.6237698731125,-138.99706397032102,6.1902570724487305,11.12987305117366,0.002006796653568865
Peninsular West Asia,L-BFGS-B,0.013671091622539513,0.9902180719272716,0.9856531721599984,58,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9747922779611599,0.9618077361589847,-5.4924366194711105e-6,0.9995760792255451,1.0580299499055618e-6,0.9999944766672747,0.9358859555692752,2.4989059148712517e-6,1.0960519201917467,8.773280318442933e-4,0.26,22,0.7936507936507936,0.043478260869565216,-156.84321781647486,-148.89475830497082,-149.3765511498082,-152.84321781647486,-142.6237698731125,-138.99706397032102,6.1902570724487305,11.12987305117366,0.002006796653568865
Republic of Korea,LM,0.0015246942561102106,0.9987738184318425,0.9982016003667024,836,TRUE,Relative error in the sum of squares is at most `ftol'.,7.672689128001413e-21,0.6823780778952222,0.02290416854649427,8.555471069191538e-80,3.134658874968091,0.5027209855902881,1.8474160893738736e-14,0.9905891430038728,0.47242383573884666,3.1345249510953286e-5,2,72,0.3333333333333333,0.0136986301369863,-207.2934786332238,-199.34501912171976,-199.82681196655713,-203.2934786332238,-193.07403068986144,-189.44732478706996,268.985652923584,0,0.9653843970281969
Republic of Korea,NM,0.04239114459342498,0.965908417412049,0.9499990122043386,147,TRUE,,0.0175735178332392,0.9615596338265833,0.0019826156254088593,0.8467991426927951,0.5159016132297152,0.6394620549654071,0.5336367307442023,0.9461632196412479,1.0363941434384962,0.005046969861318646,72,92,0.0136986301369863,0.010752688172043012,-130.81513019354614,-122.8666706820421,-123.34846352687947,-126.81513019354614,-116.59568225018378,-112.9689763473923,8.11717700958252,76.47834843967766,2.3858213413735715e-17
Republic of Korea,Nelder-Mead,0.04239114459342498,0.965908417412049,0.9499990122043386,147,TRUE,,0.0175735178332392,0.9615596338265833,0.0019826156254088593,0.8467991426927951,0.5159016132297152,0.6394620549654071,0.5336367307442023,0.9461632196412479,1.0363941434384962,0.005046969861318646,72,92,0.0136986301369863,0.010752688172043012,-130.81513019354614,-122.8666706820421,-123.34846352687947,-126.81513019354614,-116.59568225018378,-112.9689763473923,7.798906087875366,76.47834843967766,2.3858213413735715e-17
Republic of Korea,PORT,0.002036442668884637,0.9983622628240456,0.9975979854752669,1589,TRUE,relative convergence (4),2.3921045393361606e-19,0.7004304110441304,0.021200268797476475,7.028086610060732e-61,1,0.9360257749010437,1.373272170733415e-8,0.979603172860524,0.7356548336834317,1.5621444153508084e-30,22,82,0.043478260869565216,0.012048192771084338,-200.63703497674206,-192.68857546523802,-193.1703683100754,-196.63703497674206,-186.4175870333797,-182.79088113058822,37.3234601020813,6.656443656481741,0.0346156029480679
Republic of Korea,Newton,0.099085884387212,0.9203136729785132,0.883126720368486,2,TRUE,,1.084539033375584,0.9749830929413028,-8.019172915458269e-5,0.9959431403056427,0.5232961667597128,0.7944713455230391,0.42060886018210325,0.9700597932124028,0.938837065419636,0.09631249419140822,92,92,0.010752688172043012,0.010752688172043012,-111.28703754119586,-103.3385780296918,-103.82037087452919,-107.28703754119586,-97.06758959783352,-93.440883695042,6.544635057449341,96.00644109202796,1.3714073684466079e-21
Republic of Korea,CG,0.0231698311748234,0.9813664806501147,0.9726708382868349,2226,FALSE,,0.9886304876267306,0.9632046047853272,-3.4949415658167694e-6,0.999739843228276,0.5809551650200049,0.31006312220710674,0.8107097578241903,0.13838179807288356,1.4385308301590338,0.05388527732720498,12,-0.74,0.07692307692307693,3.846153846153846,-144.70916418584542,-136.76070467434138,-137.24249751917876,-140.70916418584542,-130.48971624248307,-126.86301033969158,239.26629781723022,62.584314447378375,2.4813559384967517e-14
Republic of Korea,CG,0.0231698311748234,0.9813664806501147,0.9726708382868349,501,FALSE,,0.9886304876267306,0.9632046047853272,-3.4949415658167694e-6,0.999739843228276,0.5809551650200049,0.31006312220710674,0.8107097578241903,0.13838179807288356,1.4385308301590338,0.05388527732720498,12,-0.74,0.07692307692307693,3.846153846153846,-144.70916418584542,-136.76070467434138,-137.24249751917876,-140.70916418584542,-130.48971624248307,-126.86301033969158,239.26629781723022,62.584314447378375,2.4813559384967517e-14
Republic of Korea,L-BFGS-B,0.013551480484993004,0.9891016998815644,0.984015826492961,44,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9386337978003861,0.9296282610170014,1.3763800528941425e-5,0.9980391057547642,0.035174252131472086,0.7019491595975782,0.5190294744821654,0.8449053961685042,1.4843276497783677,7.812205147244658e-12,32,82,0.030303030303030304,0.012048192771084338,-157.04533493138746,-149.09687541988342,-149.5786682647208,-153.04533493138746,-142.8258869880251,-139.19918108523362,6.165946960449219,50.24814370183634,1.1842803066774605e-11
Republic of Korea,L-BFGS-B,0.013551480484993004,0.9891016998815644,0.984015826492961,44,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9386337978003861,0.9296282610170014,1.3763800528941425e-5,0.9980391057547642,0.035174252131472086,0.7019491595975782,0.5190294744821654,0.8449053961685042,1.4843276497783677,7.812205147244658e-12,32,82,0.030303030303030304,0.012048192771084338,-157.04533493138746,-149.09687541988342,-149.5786682647208,-153.04533493138746,-142.8258869880251,-139.19918108523362,6.165946960449219,50.24814370183634,1.1842803066774605e-11
Russia,LM,0.0023329352798132676,0.9973792668168846,0.9961562579980974,450,TRUE,Relative error in the sum of squares is at most `ftol'.,6.511376629143443e-9,0.48522495973832985,0.009329296430570984,1.4508770390808286e-39,-36.88536308468092,0.9495420674480178,0.13029349887758862,0.8239112358879134,-0.010128877472167216,0.9496368332483326,0.010000000000000009,-0.99,0.9900990099009901,99.99999999999991,-197.5108115991821,-189.56235208767805,-190.04414493251542,-193.5108115991821,-183.29136365581974,-179.66465775302825,108.3074541091919,0,0.8228086710108738
Russia,NM,0.008636901259121095,0.9902976246598315,0.9857698495010863,719,TRUE,,7.491047570073831e-4,0.816459717965761,0.0035729516229966876,0.09346051090592243,1.0356547271357723,0.5465645807844324,0.5499883635366813,0.12329529525666731,0.8426699096952383,0.3023877282841227,0.76,0.26,0.5681818181818182,0.7936507936507936,-167.40572942078165,-159.4572699092776,-159.93906275411499,-163.40572942078165,-153.1862814774193,-149.55957557462781,9.708068132400513,30.105082178400437,2.388159484054835e-7
Russia,Nelder-Mead,0.008636901259121095,0.9902976246598315,0.9857698495010863,719,TRUE,,7.491047570073831e-4,0.816459717965761,0.0035729516229966876,0.09346051090592243,1.0356547271357723,0.5465645807844324,0.5499883635366813,0.12329529525666731,0.8426699096952383,0.3023877282841227,0.76,0.26,0.5681818181818182,0.7936507936507936,-167.40572942078165,-159.4572699092776,-159.93906275411499,-163.40572942078165,-153.1862814774193,-149.55957557462781,9.975364923477173,30.105082178400437,2.388159484054835e-7
Russia,PORT,0.0026661851710022806,0.9970049062181721,0.9956071957866524,1268,TRUE,relative convergence (4),4.1614044407520606e-8,0.6200706037618098,0.008411954200475755,3.3740049403977626e-17,0.07771274869799755,0.8494271550616089,0.7529254940061354,6.698161559603949e-16,0.5484752660565446,9.069549222227307e-8,42,2,0.023255813953488372,0.3333333333333333,-194.439818838766,-186.49135932726196,-186.97315217209933,-190.439818838766,-180.22037089540365,-176.59366499261216,99.46389389038086,3.0709927604160896,0.1771908350566051
Russia,Newton,0.014982039421413434,0.9831697311956364,0.9753156057536001,2,TRUE,,0.9349700632531267,0.8358616116576207,3.551499151138584e-5,0.9881288975678447,0.5274551009846832,0.9822847024695281,0.4294841792582065,8.7244861115758e-8,0.9254395638915485,1.4762841592981859e-6,92,2,0.010752688172043012,0.3333333333333333,-154.7371398121585,-146.78868030065445,-147.27047314549182,-150.7371398121585,-140.51769186879613,-136.89098596600465,6.455657005310059,42.7736717870236,4.23754229419805e-10
Russia,CG,0.01234768917549238,0.986129062800406,0.9796559587739289,2222,FALSE,,0.999671845659748,0.8201957976063153,6.874453668765408e-6,0.9974791072004441,0.49995566701856653,0.9036086056678345,0.5042510555460091,4.843360156780828e-12,1.0035270777028509,3.974957848584501e-9,52,0.76,0.018867924528301886,0.5681818181818182,-159.18495289474222,-151.23649338323818,-151.71828622807556,-155.18495289474222,-144.96550495137987,-141.33879904858838,257.6627938747406,38.32585870443987,3.916917145368815e-9
Russia,CG,0.01234768917549238,0.986129062800406,0.9796559587739289,501,FALSE,,0.999671845659748,0.8201957976063153,6.874453668765408e-6,0.9974791072004441,0.49995566701856653,0.9036086056678345,0.5042510555460091,4.843360156780828e-12,1.0035270777028509,3.974957848584501e-9,52,0.76,0.018867924528301886,0.5681818181818182,-159.18495289474222,-151.23649338323818,-151.71828622807556,-155.18495289474222,-144.96550495137987,-141.33879904858838,257.6627938747406,38.32585870443987,3.916917145368815e-9
Russia,L-BFGS-B,0.012319424418800552,0.9861608143823791,0.9797025277608227,16,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.99862057928132,0.8199960271484957,7.3378844969205674e-6,0.9973060806725019,0.5006892424973568,0.8695361516290263,0.5006753805862111,3.938439155713211e-12,1.012401682636738,4.911984535373152e-9,42,0.76,0.023255813953488372,0.5681818181818182,-159.23766191446134,-151.2892024029573,-151.77099524779467,-155.23766191446134,-145.018213971099,-141.3915080683075,6.446434020996094,38.27314968472075,4.021517873129357e-9
Russia,L-BFGS-B,0.012319424418800552,0.9861608143823791,0.9797025277608227,16,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.99862057928132,0.8199960271484957,7.3378844969205674e-6,0.9973060806725019,0.5006892424973568,0.8695361516290263,0.5006753805862111,3.938439155713211e-12,1.012401682636738,4.911984535373152e-9,42,0.76,0.023255813953488372,0.5681818181818182,-159.23766191446134,-151.2892024029573,-151.77099524779467,-155.23766191446134,-145.018213971099,-141.3915080683075,6.446434020996094,38.27314968472075,4.021517873129357e-9
South Africa,LM,0.001652251534077172,0.9970685927756329,0.9957006027375949,424,TRUE,Relative error in the sum of squares is at most `ftol'.,2.1945966944337645e-10,0.7680599908942831,0.011000170359224029,5.380241894347171e-11,0.7112503249860808,3.4404428312022585e-6,1.2640995804071367,6.690101898809861e-12,0.37047033243977207,1.6534629919478813e-5,0.010000000000000009,-0.99,0.9900990099009901,99.99999999999991,-205.44554313451016,-197.49708362300612,-197.9788764678435,-201.44554313451016,-191.2260951911478,-187.59938928835632,131.17861700057983,0,0.8964294488393479
South Africa,NM,0.012225709478475847,0.9783092753439415,0.9681869371711143,221,TRUE,,0.015001795996827638,0.8882037878191267,0.0020727588465775017,0.5557321734630585,0.3775038877590875,9.52712904043471e-5,0.6934646335437531,0.8225278223648685,1.0185260477272793,4.366010782722484e-6,2,42,0.3333333333333333,0.023255813953488372,-159.41329380225892,-151.46483429075488,-151.94662713559225,-155.41329380225892,-145.19384585889657,-141.56713995610508,7.995211124420166,46.03224933225124,9.051908971595691e-11
South Africa,Nelder-Mead,0.012225709478475847,0.9783092753439415,0.9681869371711143,221,TRUE,,0.015001795996827638,0.8882037878191267,0.0020727588465775017,0.5557321734630585,0.3775038877590875,9.52712904043471e-5,0.6934646335437531,0.8225278223648685,1.0185260477272793,4.366010782722484e-6,2,42,0.3333333333333333,0.023255813953488372,-159.41329380225892,-151.46483429075488,-151.94662713559225,-155.41329380225892,-145.19384585889657,-141.56713995610508,7.818173170089722,46.03224933225124,9.051908971595691e-11
South Africa,PORT,0.001993327955647571,0.9964634585901705,0.9948130725989167,286,TRUE,both X-convergence and relative convergence (5),6.326141827743829e-13,0.3381170716718291,0.013891668173437122,3.0297853101014256e-158,0.999999994038032,0,1,2.4962920126161835e-17,0.3024321482335385,1.7298804827434703e-70,52,12,0.018867924528301886,0.07692307692307693,-201.12921000949174,-193.1807504979877,-193.66254334282507,-197.12921000949174,-186.9097620661294,-183.2830561633379,35.24221897125244,4.316333125018417,0.10357055085084778
South Africa,Newton,0.024803732697024506,0.9559934793705972,0.9354571030768759,2,TRUE,,0.9400425600855964,0.9118564986166507,2.788650875756684e-6,0.9995019730771719,0.4880783949397632,0.01370706377426666,0.4177802315104056,0.981990916953546,0.931520839794533,0.005536987166021696,2,92,0.3333333333333333,0.010752688172043012,-143.141872845055,-135.19341333355095,-135.67520617838832,-139.141872845055,-128.92242490169264,-125.29571899890115,6.244571208953857,62.30367028945517,2.6512214860637378e-14
South Africa,CG,0.012594099437355216,0.9776556817690102,0.9672283332612149,2224,FALSE,,0.9845327712424642,0.9082117685701772,1.719215955653638e-5,0.9968010417483745,0.290864131712893,2.988414329103274e-5,1.116188658783162,0.001446654028337809,1.1146366906491079,1.6227825865025062e-6,0.76,0.26,0.5681818181818182,0.7936507936507936,-158.73048505303754,-150.7820255415335,-151.26381838637087,-154.73048505303754,-144.5110371096752,-140.8843312068837,259.18799209594727,46.71505808147262,6.433838303569636e-11
South Africa,CG,0.012594099437355216,0.9776556817690102,0.9672283332612149,501,FALSE,,0.9845327712424642,0.9082117685701772,1.719215955653638e-5,0.9968010417483745,0.290864131712893,2.988414329103274e-5,1.116188658783162,0.001446654028337809,1.1146366906491079,1.6227825865025062e-6,0.76,0.26,0.5681818181818182,0.7936507936507936,-158.73048505303754,-150.7820255415335,-151.26381838637087,-154.73048505303754,-144.5110371096752,-140.8843312068837,259.18799209594727,46.71505808147262,6.433838303569636e-11
South Africa,L-BFGS-B,0.024439699441327397,0.9566393433287483,0.9364043702154976,45,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8257386542015123,0.9352044515726138,9.866693183943139e-5,0.9870531872625711,0.21406645979279482,0.014698652805704045,0.8657871066317301,0.015804366685050177,1.405153891075067,1.0916268327559482e-5,0.51,0.26,0.6622516556291391,0.7936507936507936,-143.4819351455354,-135.53347563403136,-136.01526847886873,-139.4819351455354,-129.26248720217305,-125.63578129938156,7.710442066192627,61.96360798897476,3.1426035806878696e-14
South Africa,L-BFGS-B,0.024439699441327397,0.9566393433287483,0.9364043702154976,45,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8257386542015123,0.9352044515726138,9.866693183943139e-5,0.9870531872625711,0.21406645979279482,0.014698652805704045,0.8657871066317301,0.015804366685050177,1.405153891075067,1.0916268327559482e-5,0.51,0.26,0.6622516556291391,0.7936507936507936,-143.4819351455354,-135.53347563403136,-136.01526847886873,-139.4819351455354,-129.26248720217305,-125.63578129938156,7.710442066192627,61.96360798897476,3.1426035806878696e-14
South America Cluster,LM,0.0022554128485791146,0.9986136732354132,0.9979667207452726,792,TRUE,Relative error in the sum of squares is at most `ftol'.,1.7736259303984798e-21,0.8152533507825395,0.02363033193564989,5.622232212278549e-29,0.46120487460983584,1.4392989608328533e-5,0.02535268684838162,0.958733611672177,0.5308594059007057,7.850187428734144e-8,-0.99,92,99.99999999999991,0.010752688172043012,-198.28807851799647,-190.33961900649243,-190.8214118513298,-194.28807851799647,-184.0686305746341,-180.44192467184263,278.6242928504944,0,0.9402328041349416
South America Cluster,NM,0.052534975368349515,0.9677085095635872,0.9526391473599279,145,TRUE,,0.01759703181502701,0.9678184520277975,0.0019613975209980708,0.8727900910212336,0.536724012092974,0.1261886010620981,0.5156167173698215,0.834559629221978,1.0337656127369168,0.1036632299159247,-0.99,92,99.99999999999991,0.010752688172043012,-125.8807180415447,-117.93225853004066,-118.41405137487803,-121.8807180415447,-111.66127009818234,-108.03456419539086,9.662423849105835,72.40736047645177,1.779003683577629e-16
South America Cluster,Nelder-Mead,0.052534975368349515,0.9677085095635872,0.9526391473599279,145,TRUE,,0.01759703181502701,0.9678184520277975,0.0019613975209980708,0.8727900910212336,0.536724012092974,0.1261886010620981,0.5156167173698215,0.834559629221978,1.0337656127369168,0.1036632299159247,-0.99,92,99.99999999999991,0.010752688172043012,-125.8807180415447,-117.93225853004066,-118.41405137487803,-121.8807180415447,-111.66127009818234,-108.03456419539086,9.659589052200317,72.40736047645177,1.779003683577629e-16
South America Cluster,PORT,0.0028661124507619417,0.9982382966367731,0.9974161684006005,1314,FALSE,false convergence (8),1.1130071908400876e-21,0.8010881628479318,0.023859950088176683,5.930630486138151e-34,1,0.06250644227132424,0.6526542878316381,0.011780621397194307,0.3907941880601945,2.2585946297465364e-14,12,-0.74,0.07692307692307693,3.846153846153846,-192.7767373932283,-184.82827788172426,-185.31007072656163,-188.7767373932283,-178.55728944986595,-174.93058354707446,46.35839605331421,5.511341124768165,0.05976719585781891
South America Cluster,Newton,0.0715558512391815,0.9560170140033702,0.9354916205382764,2,TRUE,,0.9899393903629791,0.97153860021469,-4.570740070985739e-5,0.9973666961951904,0.559306935827187,0.20645876042124872,0.4236057434181393,0.8894033854665645,0.9587118199254999,0.16898615038409584,-0.49,92,1.9607843137254901,0.010752688172043012,-118.77373792032338,-110.82527840881934,-111.30707125365672,-114.77373792032338,-104.55428997696103,-100.92758407416954,6.931768178939819,79.51434059767308,5.0923204188481356e-18
South America Cluster,CG,0.06656223856363161,0.9590864205239796,0.9399934167685035,2228,FALSE,,0.9991562609304282,0.9719431505231985,-4.614522978034588e-5,0.9973797442028414,0.5345667331401484,0.18123859713301074,0.5043958305623409,0.8437153436304002,1.0292356909114613,0.1514931715254989,-0.74,82,3.846153846153846,0.012048192771084338,-120.43757753404907,-112.48911802254503,-112.9709108673824,-116.43757753404907,-106.21812959068671,-102.59142368789523,231.7778561115265,77.8505009839474,1.1700755489962617e-17
South America Cluster,CG,0.06656223856363161,0.9590864205239796,0.9399934167685035,501,FALSE,,0.9991562609304282,0.9719431505231985,-4.614522978034588e-5,0.9973797442028414,0.5345667331401484,0.18123859713301074,0.5043958305623409,0.8437153436304002,1.0292356909114613,0.1514931715254989,-0.74,82,3.846153846153846,0.012048192771084338,-120.43757753404907,-112.48911802254503,-112.9709108673824,-116.43757753404907,-106.21812959068671,-102.59142368789523,231.7778561115265,77.8505009839474,1.1700755489962617e-17
South America Cluster,L-BFGS-B,0.02217167527574316,0.9863718135374391,0.980011993188244,59,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8503779665469537,0.973358774558087,5.687496560946064e-5,0.9969369863188171,0.05138398228321165,0.7111264806397664,0.999999,9.904079786398161e-6,2.1196212764982874,0.01262694399694688,-0.74,0.010000000000000009,3.846153846153846,0.9900990099009901,-145.7219799104913,-137.77352039898727,-138.25531324382465,-141.7219799104913,-131.50253196712896,-127.87582606433747,5.513126850128174,52.566098607505154,3.6195294882463707e-12
South America Cluster,L-BFGS-B,0.02217167527574316,0.9863718135374391,0.980011993188244,59,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8503779665469537,0.973358774558087,5.687496560946064e-5,0.9969369863188171,0.05138398228321165,0.7111264806397664,0.999999,9.904079786398161e-6,2.1196212764982874,0.01262694399694688,-0.74,0.010000000000000009,3.846153846153846,0.9900990099009901,-145.7219799104913,-137.77352039898727,-138.25531324382465,-141.7219799104913,-131.50253196712896,-127.87582606433747,5.513126850128174,52.566098607505154,3.6195294882463707e-12
