year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2009,Eastern Africa,0.9864866286219387,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2010,Eastern Africa,0.9919331152674616,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2011,Eastern Africa,0.9974096724845659,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2012,Eastern Africa,1.0029164662957415,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2013,Eastern Africa,1.0084536636401045,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2014,Eastern Africa,1.0140214323784575,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2015,Eastern Africa,1.0196199412983793,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2016,Eastern Africa,1.0252493601193402,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2017,Eastern Africa,1.0309098594978483,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2018,Eastern Africa,1.0366016110326226,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2019,Eastern Africa,1.0423247872697925,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2020,Eastern Africa,1.0480795617081373,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2021,Eastern Africa,1.053866108804334,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2022,Eastern Africa,1.0596846039782528,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2000,EU27,0.8443813086321885,0.4645050212482128,0.5007788467590154,NA,0.5,-1,1,5.870814725639134e-13,0.9383589507900738,TRUE
2001,EU27,0.8562834126560006,0.4645050212482128,0.5007788467590154,NA,0.5,-1,1,5.870814725639134e-13,0.9383589507900738,TRUE
2002,EU27,0.8683532845812874,0.4645050212482128,0.5007788467590154,NA,0.5,-1,1,5.870814725639134e-13,0.9383589507900738,TRUE
